3.2000    3.1981    3.1961    3.1942    3.1923    3.1904    3.1886    3.1867    3.1849    3.1832    3.1814    3.1797    3.1781    3.1765    3.1749    3.1735    3.1720    3.1707    3.1694    3.1681    3.1670    3.1659    3.1649    3.1640    3.1631    3.1624    3.1617    3.1611    3.1606    3.1602    3.1599    3.1596    3.1595    3.1595    3.1595    3.1596    3.1599    3.1602    3.1606    3.1611    3.1617    3.1624    3.1631    3.1640    3.1649    3.1659    3.1670    3.1681    3.1694    3.1707    3.1720    3.1735    3.1749    3.1765    3.1781    3.1797    3.1814    3.1832    3.1849    3.1867    3.1886    3.1904    3.1923    3.1942    3.1961    3.1981    3.2000    
3.1500    3.1479    3.1458    3.1437    3.1416    3.1396    3.1375    3.1355    3.1336    3.1316    3.1297    3.1279    3.1261    3.1243    3.1227    3.1210    3.1195    3.1180    3.1166    3.1152    3.1140    3.1128    3.1117    3.1107    3.1098    3.1089    3.1082    3.1076    3.1070    3.1066    3.1062    3.1060    3.1058    3.1058    3.1058    3.1060    3.1062    3.1066    3.1070    3.1076    3.1082    3.1089    3.1098    3.1107    3.1117    3.1128    3.1140    3.1152    3.1166    3.1180    3.1195    3.1210    3.1227    3.1243    3.1261    3.1279    3.1297    3.1316    3.1336    3.1355    3.1375    3.1396    3.1416    3.1437    3.1458    3.1479    3.1500    
3.1000    3.0977    3.0955    3.0932    3.0910    3.0887    3.0865    3.0844    3.0822    3.0801    3.0781    3.0761    3.0741    3.0723    3.0704    3.0687    3.0670    3.0654    3.0639    3.0624    3.0610    3.0598    3.0586    3.0575    3.0565    3.0556    3.0548    3.0541    3.0535    3.0530    3.0527    3.0524    3.0522    3.0522    3.0522    3.0524    3.0527    3.0530    3.0535    3.0541    3.0548    3.0556    3.0565    3.0575    3.0586    3.0598    3.0610    3.0624    3.0639    3.0654    3.0670    3.0687    3.0704    3.0723    3.0741    3.0761    3.0781    3.0801    3.0822    3.0844    3.0865    3.0887    3.0910    3.0932    3.0955    3.0977    3.1000    
3.0500    3.0476    3.0451    3.0427    3.0403    3.0379    3.0355    3.0332    3.0309    3.0287    3.0265    3.0243    3.0223    3.0202    3.0183    3.0164    3.0146    3.0129    3.0112    3.0097    3.0082    3.0068    3.0056    3.0044    3.0033    3.0024    3.0015    3.0008    3.0001    2.9996    2.9992    2.9989    2.9988    2.9987    2.9988    2.9989    2.9992    2.9996    3.0001    3.0008    3.0015    3.0024    3.0033    3.0044    3.0056    3.0068    3.0082    3.0097    3.0112    3.0129    3.0146    3.0164    3.0183    3.0202    3.0223    3.0243    3.0265    3.0287    3.0309    3.0332    3.0355    3.0379    3.0403    3.0427    3.0451    3.0476    3.0500    
3.0000    2.9974    2.9948    2.9922    2.9897    2.9871    2.9846    2.9821    2.9797    2.9773    2.9750    2.9727    2.9704    2.9683    2.9662    2.9642    2.9623    2.9604    2.9587    2.9570    2.9555    2.9540    2.9527    2.9514    2.9503    2.9493    2.9483    2.9475    2.9469    2.9463    2.9459    2.9456    2.9454    2.9453    2.9454    2.9456    2.9459    2.9463    2.9469    2.9475    2.9483    2.9493    2.9503    2.9514    2.9527    2.9540    2.9555    2.9570    2.9587    2.9604    2.9623    2.9642    2.9662    2.9683    2.9704    2.9727    2.9750    2.9773    2.9797    2.9821    2.9846    2.9871    2.9897    2.9922    2.9948    2.9974    3.0000    
2.9500    2.9472    2.9445    2.9418    2.9390    2.9363    2.9337    2.9311    2.9285    2.9259    2.9235    2.9210    2.9187    2.9164    2.9142    2.9121    2.9100    2.9081    2.9062    2.9045    2.9028    2.9013    2.8999    2.8985    2.8973    2.8962    2.8953    2.8944    2.8937    2.8931    2.8927    2.8924    2.8922    2.8921    2.8922    2.8924    2.8927    2.8931    2.8937    2.8944    2.8953    2.8962    2.8973    2.8985    2.8999    2.9013    2.9028    2.9045    2.9062    2.9081    2.9100    2.9121    2.9142    2.9164    2.9187    2.9210    2.9235    2.9259    2.9285    2.9311    2.9337    2.9363    2.9390    2.9418    2.9445    2.9472    2.9500    
2.9000    2.8971    2.8942    2.8913    2.8885    2.8856    2.8828    2.8800    2.8773    2.8747    2.8720    2.8695    2.8670    2.8646    2.8623    2.8600    2.8579    2.8558    2.8539    2.8520    2.8503    2.8487    2.8472    2.8458    2.8445    2.8434    2.8423    2.8415    2.8407    2.8401    2.8396    2.8393    2.8391    2.8390    2.8391    2.8393    2.8396    2.8401    2.8407    2.8415    2.8423    2.8434    2.8445    2.8458    2.8472    2.8487    2.8503    2.8520    2.8539    2.8558    2.8579    2.8600    2.8623    2.8646    2.8670    2.8695    2.8720    2.8747    2.8773    2.8800    2.8828    2.8856    2.8885    2.8913    2.8942    2.8971    2.9000    
2.8500    2.8470    2.8439    2.8409    2.8379    2.8349    2.8320    2.8291    2.8262    2.8234    2.8207    2.8180    2.8154    2.8129    2.8105    2.8081    2.8058    2.8037    2.8016    2.7997    2.7979    2.7962    2.7946    2.7931    2.7918    2.7906    2.7895    2.7886    2.7878    2.7872    2.7867    2.7863    2.7861    2.7860    2.7861    2.7863    2.7867    2.7872    2.7878    2.7886    2.7895    2.7906    2.7918    2.7931    2.7946    2.7962    2.7979    2.7997    2.8016    2.8037    2.8058    2.8081    2.8105    2.8129    2.8154    2.8180    2.8207    2.8234    2.8262    2.8291    2.8320    2.8349    2.8379    2.8409    2.8439    2.8470    2.8500    
2.8000    2.7968    2.7937    2.7905    2.7874    2.7843    2.7812    2.7782    2.7752    2.7722    2.7694    2.7666    2.7639    2.7613    2.7587    2.7563    2.7539    2.7517    2.7495    2.7475    2.7456    2.7438    2.7421    2.7406    2.7392    2.7380    2.7369    2.7359    2.7351    2.7344    2.7339    2.7335    2.7333    2.7332    2.7333    2.7335    2.7339    2.7344    2.7351    2.7359    2.7369    2.7380    2.7392    2.7406    2.7421    2.7438    2.7456    2.7475    2.7495    2.7517    2.7539    2.7563    2.7587    2.7613    2.7639    2.7666    2.7694    2.7722    2.7752    2.7782    2.7812    2.7843    2.7874    2.7905    2.7937    2.7968    2.8000    
2.7500    2.7467    2.7434    2.7401    2.7369    2.7336    2.7304    2.7273    2.7242    2.7211    2.7182    2.7153    2.7124    2.7097    2.7071    2.7045    2.7021    2.6997    2.6975    2.6954    2.6934    2.6916    2.6898    2.6883    2.6868    2.6855    2.6843    2.6833    2.6825    2.6818    2.6812    2.6808    2.6806    2.6805    2.6806    2.6808    2.6812    2.6818    2.6825    2.6833    2.6843    2.6855    2.6868    2.6883    2.6898    2.6916    2.6934    2.6954    2.6975    2.6997    2.7021    2.7045    2.7071    2.7097    2.7124    2.7153    2.7182    2.7211    2.7242    2.7273    2.7304    2.7336    2.7369    2.7401    2.7434    2.7467    2.7500    
2.7000    2.6966    2.6932    2.6898    2.6864    2.6830    2.6797    2.6765    2.6732    2.6701    2.6670    2.6640    2.6611    2.6582    2.6555    2.6529    2.6503    2.6479    2.6456    2.6434    2.6414    2.6394    2.6377    2.6360    2.6345    2.6332    2.6320    2.6309    2.6300    2.6293    2.6287    2.6283    2.6281    2.6280    2.6281    2.6283    2.6287    2.6293    2.6300    2.6309    2.6320    2.6332    2.6345    2.6360    2.6377    2.6394    2.6414    2.6434    2.6456    2.6479    2.6503    2.6529    2.6555    2.6582    2.6611    2.6640    2.6670    2.6701    2.6732    2.6765    2.6797    2.6830    2.6864    2.6898    2.6932    2.6966    2.7000    
2.6500    2.6465    2.6429    2.6394    2.6359    2.6325    2.6291    2.6257    2.6224    2.6191    2.6159    2.6128    2.6098    2.6069    2.6041    2.6013    2.5987    2.5962    2.5938    2.5916    2.5895    2.5875    2.5856    2.5839    2.5824    2.5810    2.5798    2.5787    2.5778    2.5770    2.5764    2.5760    2.5758    2.5757    2.5758    2.5760    2.5764    2.5770    2.5778    2.5787    2.5798    2.5810    2.5824    2.5839    2.5856    2.5875    2.5895    2.5916    2.5938    2.5962    2.5987    2.6013    2.6041    2.6069    2.6098    2.6128    2.6159    2.6191    2.6224    2.6257    2.6291    2.6325    2.6359    2.6394    2.6429    2.6465    2.6500    
2.6000    2.5964    2.5927    2.5891    2.5855    2.5820    2.5784    2.5750    2.5716    2.5682    2.5649    2.5617    2.5586    2.5556    2.5527    2.5499    2.5472    2.5446    2.5422    2.5399    2.5377    2.5356    2.5337    2.5320    2.5304    2.5290    2.5277    2.5266    2.5256    2.5249    2.5243    2.5238    2.5236    2.5235    2.5236    2.5238    2.5243    2.5249    2.5256    2.5266    2.5277    2.5290    2.5304    2.5320    2.5337    2.5356    2.5377    2.5399    2.5422    2.5446    2.5472    2.5499    2.5527    2.5556    2.5586    2.5617    2.5649    2.5682    2.5716    2.5750    2.5784    2.5820    2.5855    2.5891    2.5927    2.5964    2.6000    
2.5500    2.5463    2.5425    2.5388    2.5351    2.5315    2.5279    2.5243    2.5208    2.5174    2.5140    2.5107    2.5076    2.5045    2.5015    2.4986    2.4958    2.4932    2.4907    2.4883    2.4860    2.4840    2.4820    2.4802    2.4786    2.4771    2.4758    2.4747    2.4737    2.4729    2.4723    2.4718    2.4716    2.4715    2.4716    2.4718    2.4723    2.4729    2.4737    2.4747    2.4758    2.4771    2.4786    2.4802    2.4820    2.4840    2.4860    2.4883    2.4907    2.4932    2.4958    2.4986    2.5015    2.5045    2.5076    2.5107    2.5140    2.5174    2.5208    2.5243    2.5279    2.5315    2.5351    2.5388    2.5425    2.5463    2.5500    
2.5000    2.4962    2.4924    2.4886    2.4848    2.4811    2.4774    2.4737    2.4701    2.4666    2.4632    2.4598    2.4566    2.4534    2.4503    2.4474    2.4446    2.4419    2.4393    2.4369    2.4346    2.4324    2.4304    2.4286    2.4269    2.4254    2.4241    2.4229    2.4219    2.4211    2.4205    2.4200    2.4198    2.4197    2.4198    2.4200    2.4205    2.4211    2.4219    2.4229    2.4241    2.4254    2.4269    2.4286    2.4304    2.4324    2.4346    2.4369    2.4393    2.4419    2.4446    2.4474    2.4503    2.4534    2.4566    2.4598    2.4632    2.4666    2.4701    2.4737    2.4774    2.4811    2.4848    2.4886    2.4924    2.4962    2.5000    
2.4500    2.4461    2.4422    2.4383    2.4345    2.4307    2.4269    2.4232    2.4195    2.4159    2.4124    2.4090    2.4057    2.4024    2.3993    2.3963    2.3934    2.3907    2.3880    2.3856    2.3832    2.3810    2.3790    2.3771    2.3754    2.3739    2.3725    2.3713    2.3703    2.3695    2.3689    2.3684    2.3681    2.3680    2.3681    2.3684    2.3689    2.3695    2.3703    2.3713    2.3725    2.3739    2.3754    2.3771    2.3790    2.3810    2.3832    2.3856    2.3880    2.3907    2.3934    2.3963    2.3993    2.4024    2.4057    2.4090    2.4124    2.4159    2.4195    2.4232    2.4269    2.4307    2.4345    2.4383    2.4422    2.4461    2.4500    
2.4000    2.3960    2.3921    2.3881    2.3842    2.3803    2.3765    2.3727    2.3690    2.3653    2.3618    2.3583    2.3549    2.3516    2.3484    2.3454    2.3424    2.3396    2.3369    2.3344    2.3320    2.3298    2.3277    2.3258    2.3241    2.3225    2.3212    2.3199    2.3189    2.3181    2.3174    2.3169    2.3167    2.3166    2.3167    2.3169    2.3174    2.3181    2.3189    2.3199    2.3212    2.3225    2.3241    2.3258    2.3277    2.3298    2.3320    2.3344    2.3369    2.3396    2.3424    2.3454    2.3484    2.3516    2.3549    2.3583    2.3618    2.3653    2.3690    2.3727    2.3765    2.3803    2.3842    2.3881    2.3921    2.3960    2.4000    
2.3500    2.3460    2.3419    2.3379    2.3340    2.3300    2.3261    2.3223    2.3185    2.3148    2.3112    2.3076    2.3042    2.3009    2.2976    2.2945    2.2915    2.2887    2.2860    2.2834    2.2810    2.2787    2.2766    2.2747    2.2730    2.2714    2.2700    2.2687    2.2677    2.2668    2.2662    2.2657    2.2654    2.2653    2.2654    2.2657    2.2662    2.2668    2.2677    2.2687    2.2700    2.2714    2.2730    2.2747    2.2766    2.2787    2.2810    2.2834    2.2860    2.2887    2.2915    2.2945    2.2976    2.3009    2.3042    2.3076    2.3112    2.3148    2.3185    2.3223    2.3261    2.3300    2.3340    2.3379    2.3419    2.3460    2.3500    
2.3000    2.2959    2.2918    2.2878    2.2838    2.2798    2.2758    2.2719    2.2681    2.2644    2.2607    2.2571    2.2536    2.2502    2.2470    2.2438    2.2408    2.2379    2.2352    2.2326    2.2301    2.2278    2.2257    2.2238    2.2220    2.2204    2.2189    2.2177    2.2166    2.2158    2.2151    2.2146    2.2143    2.2142    2.2143    2.2146    2.2151    2.2158    2.2166    2.2177    2.2189    2.2204    2.2220    2.2238    2.2257    2.2278    2.2301    2.2326    2.2352    2.2379    2.2408    2.2438    2.2470    2.2502    2.2536    2.2571    2.2607    2.2644    2.2681    2.2719    2.2758    2.2798    2.2838    2.2878    2.2918    2.2959    2.3000    
2.2500    2.2459    2.2418    2.2377    2.2336    2.2296    2.2256    2.2217    2.2178    2.2140    2.2103    2.2067    2.2032    2.1997    2.1964    2.1933    2.1902    2.1873    2.1845    2.1819    2.1794    2.1771    2.1750    2.1730    2.1712    2.1696    2.1681    2.1669    2.1658    2.1649    2.1642    2.1637    2.1634    2.1633    2.1634    2.1637    2.1642    2.1649    2.1658    2.1669    2.1681    2.1696    2.1712    2.1730    2.1750    2.1771    2.1794    2.1819    2.1845    2.1873    2.1902    2.1933    2.1964    2.1997    2.2032    2.2067    2.2103    2.2140    2.2178    2.2217    2.2256    2.2296    2.2336    2.2377    2.2418    2.2459    2.2500    
2.2000    2.1958    2.1917    2.1876    2.1835    2.1794    2.1754    2.1714    2.1675    2.1637    2.1600    2.1563    2.1528    2.1493    2.1460    2.1428    2.1397    2.1368    2.1340    2.1313    2.1289    2.1265    2.1244    2.1224    2.1206    2.1189    2.1175    2.1162    2.1151    2.1142    2.1136    2.1131    2.1128    2.1127    2.1128    2.1131    2.1136    2.1142    2.1151    2.1162    2.1175    2.1189    2.1206    2.1224    2.1244    2.1265    2.1289    2.1313    2.1340    2.1368    2.1397    2.1428    2.1460    2.1493    2.1528    2.1563    2.1600    2.1637    2.1675    2.1714    2.1754    2.1794    2.1835    2.1876    2.1917    2.1958    2.2000    
2.1500    2.1458    2.1417    2.1375    2.1334    2.1293    2.1253    2.1213    2.1174    2.1135    2.1098    2.1061    2.1025    2.0991    2.0957    2.0925    2.0894    2.0864    2.0836    2.0810    2.0785    2.0761    2.0739    2.0719    2.0701    2.0685    2.0670    2.0657    2.0647    2.0638    2.0631    2.0626    2.0623    2.0622    2.0623    2.0626    2.0631    2.0638    2.0647    2.0657    2.0670    2.0685    2.0701    2.0719    2.0739    2.0761    2.0785    2.0810    2.0836    2.0864    2.0894    2.0925    2.0957    2.0991    2.1025    2.1061    2.1098    2.1135    2.1174    2.1213    2.1253    2.1293    2.1334    2.1375    2.1417    2.1458    2.1500    
2.1000    2.0958    2.0916    2.0875    2.0833    2.0792    2.0752    2.0712    2.0673    2.0634    2.0596    2.0559    2.0524    2.0489    2.0455    2.0423    2.0392    2.0362    2.0334    2.0307    2.0282    2.0259    2.0237    2.0217    2.0199    2.0182    2.0167    2.0155    2.0144    2.0135    2.0128    2.0123    2.0120    2.0119    2.0120    2.0123    2.0128    2.0135    2.0144    2.0155    2.0167    2.0182    2.0199    2.0217    2.0237    2.0259    2.0282    2.0307    2.0334    2.0362    2.0392    2.0423    2.0455    2.0489    2.0524    2.0559    2.0596    2.0634    2.0673    2.0712    2.0752    2.0792    2.0833    2.0875    2.0916    2.0958    2.1000    
2.0500    2.0458    2.0416    2.0374    2.0333    2.0292    2.0252    2.0212    2.0172    2.0134    2.0096    2.0059    2.0023    1.9988    1.9955    1.9922    1.9891    1.9862    1.9833    1.9807    1.9782    1.9758    1.9736    1.9716    1.9698    1.9681    1.9667    1.9654    1.9643    1.9634    1.9627    1.9622    1.9619    1.9618    1.9619    1.9622    1.9627    1.9634    1.9643    1.9654    1.9667    1.9681    1.9698    1.9716    1.9736    1.9758    1.9782    1.9807    1.9833    1.9862    1.9891    1.9922    1.9955    1.9988    2.0023    2.0059    2.0096    2.0134    2.0172    2.0212    2.0252    2.0292    2.0333    2.0374    2.0416    2.0458    2.0500    
2.0000    1.9958    1.9916    1.9875    1.9833    1.9792    1.9752    1.9712    1.9673    1.9634    1.9596    1.9560    1.9524    1.9489    1.9456    1.9423    1.9392    1.9363    1.9334    1.9308    1.9283    1.9259    1.9237    1.9217    1.9199    1.9182    1.9168    1.9155    1.9144    1.9135    1.9128    1.9123    1.9120    1.9119    1.9120    1.9123    1.9128    1.9135    1.9144    1.9155    1.9168    1.9182    1.9199    1.9217    1.9237    1.9259    1.9283    1.9308    1.9334    1.9363    1.9392    1.9423    1.9456    1.9489    1.9524    1.9560    1.9596    1.9634    1.9673    1.9712    1.9752    1.9792    1.9833    1.9875    1.9916    1.9958    2.0000    
1.9500    1.9458    1.9417    1.9375    1.9334    1.9293    1.9253    1.9213    1.9174    1.9135    1.9098    1.9061    1.9026    1.8991    1.8957    1.8925    1.8894    1.8865    1.8837    1.8810    1.8785    1.8762    1.8740    1.8720    1.8702    1.8685    1.8671    1.8658    1.8647    1.8638    1.8631    1.8626    1.8623    1.8622    1.8623    1.8626    1.8631    1.8638    1.8647    1.8658    1.8671    1.8685    1.8702    1.8720    1.8740    1.8762    1.8785    1.8810    1.8837    1.8865    1.8894    1.8925    1.8957    1.8991    1.9026    1.9061    1.9098    1.9135    1.9174    1.9213    1.9253    1.9293    1.9334    1.9375    1.9417    1.9458    1.9500    
1.9000    1.8958    1.8917    1.8876    1.8835    1.8794    1.8754    1.8715    1.8676    1.8638    1.8600    1.8564    1.8528    1.8494    1.8461    1.8429    1.8398    1.8369    1.8341    1.8314    1.8289    1.8266    1.8244    1.8224    1.8206    1.8190    1.8175    1.8163    1.8152    1.8143    1.8136    1.8131    1.8128    1.8127    1.8128    1.8131    1.8136    1.8143    1.8152    1.8163    1.8175    1.8190    1.8206    1.8224    1.8244    1.8266    1.8289    1.8314    1.8341    1.8369    1.8398    1.8429    1.8461    1.8494    1.8528    1.8564    1.8600    1.8638    1.8676    1.8715    1.8754    1.8794    1.8835    1.8876    1.8917    1.8958    1.9000    
1.8500    1.8459    1.8418    1.8377    1.8336    1.8296    1.8256    1.8217    1.8178    1.8140    1.8103    1.8067    1.8032    1.7998    1.7965    1.7933    1.7903    1.7874    1.7846    1.7820    1.7795    1.7772    1.7751    1.7731    1.7713    1.7697    1.7682    1.7670    1.7659    1.7650    1.7643    1.7639    1.7636    1.7635    1.7636    1.7639    1.7643    1.7650    1.7659    1.7670    1.7682    1.7697    1.7713    1.7731    1.7751    1.7772    1.7795    1.7820    1.7846    1.7874    1.7903    1.7933    1.7965    1.7998    1.8032    1.8067    1.8103    1.8140    1.8178    1.8217    1.8256    1.8296    1.8336    1.8377    1.8418    1.8459    1.8500    
1.8000    1.7959    1.7919    1.7878    1.7838    1.7798    1.7759    1.7720    1.7682    1.7644    1.7608    1.7572    1.7537    1.7503    1.7471    1.7439    1.7409    1.7380    1.7353    1.7327    1.7302    1.7280    1.7258    1.7239    1.7221    1.7205    1.7191    1.7178    1.7168    1.7159    1.7152    1.7148    1.7145    1.7144    1.7145    1.7148    1.7152    1.7159    1.7168    1.7178    1.7191    1.7205    1.7221    1.7239    1.7258    1.7280    1.7302    1.7327    1.7353    1.7380    1.7409    1.7439    1.7471    1.7503    1.7537    1.7572    1.7608    1.7644    1.7682    1.7720    1.7759    1.7798    1.7838    1.7878    1.7919    1.7959    1.8000    
1.7500    1.7460    1.7420    1.7380    1.7340    1.7301    1.7262    1.7224    1.7186    1.7149    1.7113    1.7077    1.7043    1.7010    1.6977    1.6946    1.6917    1.6888    1.6861    1.6835    1.6811    1.6789    1.6768    1.6749    1.6731    1.6715    1.6701    1.6689    1.6678    1.6670    1.6663    1.6658    1.6656    1.6655    1.6656    1.6658    1.6663    1.6670    1.6678    1.6689    1.6701    1.6715    1.6731    1.6749    1.6768    1.6789    1.6811    1.6835    1.6861    1.6888    1.6917    1.6946    1.6977    1.7010    1.7043    1.7077    1.7113    1.7149    1.7186    1.7224    1.7262    1.7301    1.7340    1.7380    1.7420    1.7460    1.7500    
1.7000    1.6960    1.6921    1.6882    1.6842    1.6804    1.6765    1.6728    1.6691    1.6654    1.6619    1.6584    1.6550    1.6517    1.6485    1.6455    1.6426    1.6398    1.6371    1.6346    1.6322    1.6300    1.6279    1.6260    1.6243    1.6227    1.6213    1.6201    1.6191    1.6183    1.6176    1.6171    1.6168    1.6168    1.6168    1.6171    1.6176    1.6183    1.6191    1.6201    1.6213    1.6227    1.6243    1.6260    1.6279    1.6300    1.6322    1.6346    1.6371    1.6398    1.6426    1.6455    1.6485    1.6517    1.6550    1.6584    1.6619    1.6654    1.6691    1.6728    1.6765    1.6804    1.6842    1.6882    1.6921    1.6960    1.7000    
